cd11c FITC	CD45 PE	F4/80 PeCy7	cd11b PB	MHCII APC	Ly6G APC cy7	PI
D	D	D	D	D	D	D
Q	Q	Q	Q	Q	Q	Q
198.437	76.1884	577.711	101.155	9.18338	38.0684	648.838
136.618	220.139	0	0	0	71.0168	42.2411
8374.18	3016.01	37154	4902.04	530.779	3953.85	135294
2528.48	843.1	3815.57	725.59	129.209	138.827	14623.1
7907.19	2413.78	1151.65	2866.96	527.449	195.01	1908.93
1340.92	510.603	647.705	759.276	149.549	74.1712	2912.22
5637.07	2344.74	32660.5	1826.86	755.161	1263.71	116254
402.641	225.939	112.785	320.179	357.501	84.6974	575.832
13642	5944.34	73616.8	4429.42	972.335	505.2	245890
3225.59	1286.97	4552.56	2033.78	624.762	509.636	15622
4765.64	1553.46	2362.93	2504.05	870.857	300.67	4915.19
15936	9492.84	78745.4	9410.75	2090.5	1184.85	243874
10511	6767.5	30736.1	6828.36	1264.32	294.777	107529
1998.56	956.631	1637.09	1969.35	1666.37	565.681	3165.91
0	551.384	29235.8	0	0	1298.57	112843
0	0	137.748	66.9856	0	28.813	0
15399.5	8340.39	45535.8	8719.52	1821.68	479.281	174672
157.493	0	65.0033	104.417	0	64.8408	558.591
6284.9	2632.04	3693.84	2675.61	1327.93	234.387	13117.8
1424.02	2581.59	92208.8	871.753	592.65	1773.25	243908
581.712	11.4343	138.915	243.863	0	0	0
71.612	627.331	26941.2	104.331	248.969	145.798	103095
963.322	394.071	0	463.975	0	41.3951	1322.07
0	0	823.709	99.1362	284.992	20.2054	125.389
205.582	52.4062	169.394	321.954	760.065	0	0
538.388	170.433	0	53.4889	0	0	1084.24
46.3237	135.29	387.961	416.685	0	0	3050.31
2269.38	701.146	739.639	1002.01	281.99	155.446	1921.63
88.0139	0	0	33.7664	0	0	617.48
916.711	539.199	2524.87	635.479	298.141	45.4874	10999.5
1242.85	90.0037	1311.39	605.308	79.2765	303.574	2941.5
1135.24	431.901	702.169	724.021	0	9.39015	2550.78
39.0802	0	346.948	156.298	79.1585	38.2795	1546.25
5.13018	0	0	116.339	136.866	0	674.212
48.9984	0	0	29.8011	0	0	92.4031
801.971	401.264	0	324.388	0	0	355.771
563.532	66.0432	40.3087	70.1259	0	0	0
0	59.0644	0	0	0	0	0
1327.07	601.598	1604.3	661.655	1340.78	32.1833	4316.91
10327	2922.34	4458.96	2896.7	719.219	237.097	11522.3
5886.27	1623.49	57770.1	1630.66	393.019	1650.33	198740
428.091	233.619	31983	242.738	0	150.969	121288
0	0	127.929	84.5287	45.5318	0	0
0	63.3898	0	59.7878	0	133.651	0
1785.63	644.696	1239.8	656.76	0	298.224	3556.94
26.7552	28.8443	0	0	78.7376	0	0
4874.71	1056.65	4617.48	3192.22	464.584	1439.06	12646
48.4856	0	0	18.2853	0	0	0
0	0	37.4628	45.3296	0	0	0
259.421	329.287	32971.4	64.2345	93.8672	186.688	124683
0	0	286.124	0	143.314	0	0
192.96	150.951	0	212.871	0	0	435.102
789.113	229.765	0	59.7966	191.971	0	0
1272.09	692.037	2393.97	816.589	183.975	0	7584.32
0	27.1861	0	0	184.59	3.22425	0
43.1648	431.853	29785	49.9623	82.5363	0	113555
9.25986	0	438.691	131.752	0	17.4097	792.862
6503.87	1539.9	1455.16	1966.2	476.917	38.4849	1224.47
1425.65	178.416	491.488	401.938	0	0	863.384
725.716	661.745	25696.7	301.419	443.24	878.668	102077
0	0	0	76.3626	0	112.452	0
602.365	318.583	98.076	275.366	59.4756	65.8046	1340.4
161.47	786.818	29173	63.728	0	200.515	119121
745.591	303.313	1643.45	614.802	240.84	50.9805	1626.2
1606.66	407.696	1002.11	798.263	285.156	0	415.877
0	20.3209	0	0	0	0	26.9786
1149.16	343.894	286.215	325.603	95.2886	0	958.613
817.49	56.2673	1294.8	1102.71	268.742	1888.57	2053.76
0	0	205.703	0	0	0	0
0	16.484	100.139	15.6972	0	0	0
2294.33	504.346	2276.2	1366.93	462.279	594.973	5155.28
1420.53	558.374	972.314	738.826	9.8361	24.0377	2141.67
62.6906	831.519	538.892	27.2952	1338.21	0	272.181
9343.1	6960.22	62217.7	5556.07	1516.77	713.412	239723
66.0214	0	0	4.02917	0	56.6638	0
37.8458	134.123	0	343.647	33.5735	1.92204	797.172
922.019	324.12	0	307.206	0	6.87945	158.166
875.938	953.814	7226.18	167.311	0	0	31180.4
437.536	73.8588	31846.6	154.056	0	166.889	110476
1350.59	357.914	189.56	934.206	288.027	75.3627	0
1043.25	222.105	107.093	160.452	0	16.509	763.979
468.389	109.649	913.081	622.03	157.405	19.2019	2401.74
253.881	16.011	953.283	268.208	186.302	6.6438	1221.14
0	177.088	0	131.794	239.458	0	0
0	0	192.483	46.9177	54.794	0	0
1609.28	79.4261	1716.86	714.665	0	122.872	3227.6
170.35	827.352	0	262.901	96.5134	38.1639	837.467
2196.02	502.858	1429.72	1126.51	302.297	86.592	4559.83
1115.34	1427.02	64230.2	728.26	342.085	337.422	234967
460.342	530.648	855.005	810.94	0	66.8147	4039.21
1340.7	467.751	1045.87	937.611	326.957	0	2488.62
34.2997	0	76.035	0	155.06	0	0
208.737	313.279	34263.4	135.496	567.089	112.647	121318
2624.59	709.444	1958.64	1250.79	374.884	553.58	6577.89
5026.24	1672.84	929.917	1731.7	421.046	0	2203.21
594.49	306.653	946.03	948.519	310.287	1725.62	1736.96
848.409	319.772	793.57	489.913	74.556	147.696	3208.64
6024.87	1370.77	5254.64	3216.17	2309.21	2589.27	14587.9
202.283	15.8636	0	79.2541	107.433	0	211.919
65.6917	0	99.4123	75.3434	0	48.9174	83.9427
1198.31	403.577	216.582	485.066	0	0	2114.07
4173.33	961.584	3498.22	2799.79	620.882	1322.52	8307.36
2193.17	787.216	0	335.383	0	0	335.829
140.259	0	764.048	199.044	2551.74	3.26807	472.312
319.535	97.8768	705.218	267.198	0	73.4886	1499.25
60.7276	118.98	48.9929	182.437	294.435	105.162	247.809
889.599	316.18	1751.67	621.874	370.939	0	5715.41
907.278	515.69	1526.21	1117.14	302.286	255.993	6696.64
1124.05	305.835	0	255.017	188.437	0	230.976
21021.9	7901.09	22008.9	7308.5	2227.31	3316.92	84901.8
0	113.591	0	15.3055	217.903	0	0
960.435	321.994	567.795	572.536	0	0	1316.19
4677.7	2222.23	31160.9	2556.3	466.178	470.89	123082
267.734	0	0	41.3043	0	0	217.282
59.6182	53.7984	0	106.544	66.7095	40.9647	0
20533.3	190259	257086	26593	25415.8	11960.6	166039
0	0	0	50.9363	38.3954	0	0
3991.66	1245	483.74	1340.85	452.195	85.8468	1968.16
1340.3	270.602	1069.83	842.071	186.35	1.74157	4033.97
0	42.0025	0	60.7741	190.363	0	0
378.382	344.869	2779.43	450.783	34.8938	19.36	11310.3
1506.36	694.972	1267.65	694.992	311.388	84.0648	4853.66
0	0	0	22.1251	97.4306	10.1208	0
4169.18	956.994	340.205	2466.18	73.691	45.5365	1146.68
1174.39	246.167	150.983	481.427	231.185	35.3343	331.315
529.673	207.157	497.069	438.594	0	25.8346	1693.41
3838.89	1523.7	13128.8	1694.24	784.018	196.251	46836.7
0	0	0	0	0	0	181.942
2109.78	520.728	2095.46	1446.49	570.415	675.29	4369.72
3698.37	834.711	3511.62	2238.69	243.275	1317.17	6567.32
10.4652	0	0	0	22.0334	39.5644	0
0	50.0349	0	66.3484	0	0	29.4419
983.952	415.901	1412.77	760.012	242.782	208.389	1002.4
2565.26	1050.36	482.092	1790.07	8920.52	0	3152.14
8779.57	3224.06	31088.3	2966.87	594.112	1616.38	120267
397.987	623.007	28958.7	240.172	3.98026	805.513	110739
1408.46	327.774	0	615.225	536.725	125.274	407.238
1365.52	33.4131	1643.79	748.287	16.6249	10.4186	2211.21
512.283	392.499	595.047	510.792	156.067	38.8649	973.44
17859.6	9740.73	64092.9	13329.5	3275.33	892.56	240800
0	41.9489	0	2.88428	0	12.6419	322.296
1274.56	1069.77	27642.2	445.284	145.321	25.3699	110106
48.1574	119.186	1403.12	101.408	382.323	0	5810.28
381.378	306.43	5405.79	364.183	0	77.5387	20101.1
1481.19	314.116	326.462	285.383	254.416	53.1424	1039.92
453.371	0	2438.03	367.117	256.406	192.349	546.193
348.513	7.92659	292.654	221.275	0	29.6493	1027.24
119.773	0	225.078	80.5157	362.631	69.0563	502.021
11.202	0	301.949	22.3107	0	55.0404	1.39416
397.489	534.865	6058.16	271.589	152.701	50.923	23042.7
1509.33	413.367	1259.94	717.068	474.215	208.712	3078.98
0	0	297.612	48.2593	161.233	12.022	315.572
2430.73	1359.02	9055.6	1028.16	265.004	446.045	30975.6
93.9925	0	0	0	138.52	9.58955	0
2138.62	718.334	30059.4	1106.95	8.88476	289.382	115531
444.429	190.719	43848.2	300.794	249.956	103.752	149962
267.427	1209.79	27022.4	57.0634	127.133	488.925	106522
3018.25	754.972	2677.39	1478.67	168.405	708.185	6631.54
50.4344	0	117.073	86.9049	0	21.517	0
11534.5	3951.32	38074.1	5680.85	1443.02	2863.78	138085
575.961	26.0312	763.319	161.59	0	0	1493.21
2025.49	541.181	1425.31	618.509	118.45	247.833	4286.19
0	52542.6	589.673	15815.3	4.17875	0	253.378
5021.52	1983.55	3332.12	3627.64	511.697	1198.85	12764.8
445.961	0	529.424	255.403	345.321	20.8699	328.503
1330.63	568.116	157.768	500.952	246.369	176.021	1312.23
741.954	156.968	1846.8	285.46	337.974	28.2152	4791.16
0	88.0257	0	98.9243	0	0	0
5514.92	2027.83	2300.13	1565.6	358.365	165.857	11642.1
685.801	447.004	363.759	519.635	40.0996	35.9153	2158.82
60.5655	61.5079	255.933	150.329	1.90859	18.8103	391.98
78.4413	26.259	302.387	87.9184	0	0	0
283.376	341.63	2583.29	203.807	0	0	9890.71
613.106	97.7459	1041.49	292.835	0	0	2626.31
1079.84	471.86	541.125	681.19	116.518	261.224	2455.72
1794.31	786.775	27501.4	552.001	155.763	601.679	104314
277.28	251.565	32244.2	81.3355	81.8196	258.654	117280
0	0	0	30.6282	79.7431	0	0
49.472	0	31780	1.29394	342.378	92.4082	116185
0	0	246.314	155.122	60.9777	0	297.952
6385.49	1942.79	1881.9	3726.26	817.706	67.2678	7322.49
179.943	704.13	20303.6	174.652	1.78583	116.116	73819.3
1157.54	383.375	1535.61	598.615	219.649	65.9765	4462.03
31.4096	0	278.359	183.241	0	22.9473	0
10822.7	6758.01	70498.3	5979.65	1687.91	869.168	246428
4060.24	1395.82	2764.13	3293.75	1015.61	633.367	9743.64
1104.33	245.201	0	375.193	0	2.89459	318.319
894.093	219.101	1272.46	260.704	0	0	3354.22
49.2303	568.39	33723.3	0	0	826.763	127483
7865.66	2188.62	6436.47	4641.76	1157.79	1878.98	14473.9
410.14	236.615	35752	130.798	0	149.929	133442
1894.88	271.778	1267.41	677.632	105.35	52.4486	3273.18
5448.45	1933.51	688.252	2816.01	376.139	230.821	3528.35
3886.27	2051.14	3180.6	3978.12	1880.53	897.915	5236.23
8098.49	4157.41	46468.4	5345.6	1607.42	1240.45	169773
0	10.4946	93.6619	0	0	11.372	79.4972
127.416	887.794	282.683	0	439.99	6016.82	0
433.443	240.692	0	378.95	81.4894	31.17	251.419
11325.9	8561.86	86993.2	5375.87	2056.9	395.426	242834
270.562	370.632	1153.06	704.728	0	5.9167	5030.56
1057.64	239.072	356.608	419.16	0	0	400.178
2461.51	1512.92	31745.6	673.842	235.95	1139.71	118640
1524.43	581.025	2203.66	985.194	224.32	968.757	5726.32
1966.68	815.622	1128.24	996.354	272.275	407.903	4369.27
78.8446	0	368.873	169.988	0	0	389.012
4.89862	22.609	43.4531	44.872	0	68.3968	0
348.754	397.098	0	80.7839	0	30.5757	483.179
14.8004	58.5614	93.3643	10.3393	87.426	66.591	0
3767.09	1317.14	2503.01	1249.46	59.2799	1474.21	7865.61
5325.15	1367.23	2540.37	4204.54	631.179	1637.03	7287.11
544.401	290.176	480.048	304.433	284.591	107.024	361.96
70.3445	0	0	15.8252	100.049	0	70.7724
2928.27	906.501	1386.33	1071.21	253.949	166.564	3924.09
154.808	29.4114	313.674	92.4006	0	0	0
912.266	657.124	20362.9	267.143	0	103.515	75572.1
94.7954	339.169	0	0	0	0	649.563
13.2073	0	0	9.64516	40.9177	0	0
0	184.977	0	0	0	0	131.219
126.85	0	32204.5	22.6508	178.361	70.717	116164
65.5672	34.3826	0	110.44	206.757	16.8824	0
0	75.454	0	0	33.4797	0	0
884.571	849.783	1128.04	455.522	2916.99	69.4013	6103.07
4401.26	1543.72	9228.61	2568.57	345.912	132.142	29055.7
854.298	136.643	940.207	339.795	129.682	369.105	1373.06
1083.68	998.507	34395	1882.87	968.259	288.392	122959
0	0	300.835	89.4469	0	0	22.6445
1462.05	432.009	2646.56	921.219	0	0	8006.12
1840.56	795.733	741.635	1188.18	406.18	298.71	3449.68
1734.84	696.538	1826.25	1909.43	685.466	25268.6	3484.56
266.633	89624.6	296.68	4529.93	1063.01	0	3164.19
0	268.729	0	0	456.107	0	0
53.737	315.451	32412.1	13.4696	976.054	766.826	121070
0	0	114.043	51.2032	101.523	0	0
0	0	609.031	68.0611	133.058	0	0
0	57.2333	0	284.441	115.661	0	32.9699
556.128	182.991	472.329	237.724	0	53.6486	1074.39
3876.74	1223.19	347.173	1446.92	264.537	100.267	1860.24
351.136	0	129.865	380.421	2878.29	39.7202	515.579
3901.27	807.408	3142.3	1813.99	513.556	448.363	6545.7
0	34.741	501.612	0	18.2037	15.9444	2674.16
68.3767	21.5017	55.3654	0	39.4656	0	0
0	486.914	0	0	236.354	38.5914	0
0	109.278	0	0	69.7626	4.42116	0
4745.23	1265.9	2093.9	1668.17	301.767	1114.22	6928.39
0	0	0	17.545	122.372	28.5485	0
0	0	205.939	20.3175	36.1642	0	0
1653.23	458.27	11407.5	1609.52	11.4355	0	37369.1
0	0	0	146.432	229.536	0	0
4208.24	1501.28	1475.43	1658.35	175.811	99.5369	3426.06
5913.01	2291.52	30144.2	2372.48	1141.56	2627.35	116958
22.2783	134.609	192.456	38.0931	0	21.293	154.617
0	0	187.462	2.21082	148.341	0	0
36.4202	0	256.303	25.8876	0	16.8808	0
0	90.1541	15.1786	0	59.5327	33.602	0
2245.96	491.936	1807.51	820.336	0	86.3785	7342.04
6253.77	1455.3	1213.48	2114.71	448.672	0	2501.47
24.7051	243.079	0	161.205	389.094	0	1066.8
0	123.47	0	142.787	214.386	0	0
4206.87	1156.8	3594.74	2554.39	494.343	1403.37	9224.08
81.6582	0	32021.9	189.57	308.066	705.821	115863
1010.79	397.258	523.535	498.732	9.72105	0	2550.33
0	0	0	0	179.363	0	0
10801.8	3123.66	3936.27	4741.49	674.69	330.89	11207.8
3270.06	1162.32	2883.24	2147.89	623.575	1631.79	8060.83
255.311	0	0	0	0	38.3197	240.033
1519.87	890.189	2024.51	948.543	0	1.55065	9717.59
760.183	0	1324.19	213.922	0	0	2512.61
9023.98	3839.25	33943.6	3397.67	923.09	1225.71	124786
806.425	264.527	0	187.786	0	30.1101	0
2435.66	1002.62	632.46	1612.75	525.705	157.992	1493.36
689.59	146.72	545.349	538.437	390.424	120.25	963.85
0	61.0957	0	0	109.876	0	0
52640.9	13833.3	8536.13	18411.3	4084.25	810.44	23765
1492.32	258.127	1881.56	872.824	494.034	243.48	4067.44
342.242	1331.22	20103	88.6171	905.934	57.5211	84528.2
0	0	19.7986	31.0088	150.201	20.2405	0
4026.46	1546.53	3258.36	3625.41	770.102	8390.41	7950.83
209.13	320.384	0	204.779	0	61.409	669.793
4338.78	1628.66	398.341	1557.85	795.373	251.017	2400.1
0	147.701	0	166.632	179.949	0	29.4221
800.893	441.965	666.622	536.439	0	109.528	5152.77
4484.56	1604.22	35736.3	2616.46	501.326	1232.94	129463
541.092	272.317	63.8597	308.126	185.412	33.2856	206.611
1127.24	1685.81	38472.1	744.047	599.347	94.3307	140471
97.3601	0	0	0	190.03	0	0
1395.79	537.655	312.135	591.125	229.622	100.508	554.965
1066.08	169.259	230.039	721.517	318.417	225.834	1055.18
993.635	394.217	0	999.632	0	20.1127	443.732
36.1949	8.78121	0	0	0	0	0
3886.74	1342.22	1233.04	1753.54	174.694	35.8894	7636.2
13.0849	0	133.242	82.1897	0	11.8069	0
92.0267	1088.24	29216.5	157.659	43.5092	1111.66	113560
0	0	0	0	0	6.26032	0
5014.7	1589.22	659.144	1773.42	373.289	76.9554	3074.32
1079.15	208.828	1846.67	1580.33	129.515	10388.2	2989.26
1194.26	177.286	82.6035	687.558	90.1841	0	0
1632.61	663.231	143.676	828.5	0	45.5256	2113.72
1606.37	338.318	644.532	383.488	105.737	0	2171.96
0	76.2093	0	0	100.378	0	173.088
581.597	891.47	44341.1	512.627	216.494	152.925	160473
3828.5	1020.36	2664.37	1801.74	387.61	318.482	7797.59
0	0	0	7.45588	0	32.0991	0
73.6163	0	199.268	44.9542	39.2486	61.1553	0
1051.54	378.296	0	217.392	56.8104	11.3299	385.329
142.738	692.222	25756.8	158.404	54.5658	783.535	104724
1179.27	419.905	751.416	419.74	105.686	32.8327	1882.82
226.795	0	166.627	156.813	334.028	0	362.828
54.3214	838.297	0	618.21	63.5856	0	0
0	0	91.8873	8.45981	0	0	0
227.632	0	3156.19	279.583	73.492	56.0459	2909.03
0	153.418	215.766	83.4204	0	31.5153	974.424
2417.2	966.351	1484.33	1494.97	314.431	461.922	4789.75
79.7443	262.461	2179.71	164.822	0	0	8981.42
3195.98	2525.34	2474.31	1664.72	26352.9	0	9287.17
1049.69	3126.23	2047.85	2019.58	7795.48	292.313	4201.06
1088.61	199.786	1837.08	282.322	168.674	0	6160.48
229.854	505.738	724.816	292.956	1118.38	0	434.408
26.2584	142.259	0	106.559	0	22.3619	492.561
1093.68	2249.56	46876	522.846	304.075	1224.71	195585
3051.41	576.58	1555.42	1275.28	2662.27	78.5733	2901.64
1461.76	495.058	2023.1	827.874	9.94416	96.1326	5484.24
13978.8	6631.09	42622.6	8493.52	1218.17	450.246	161240
4856.17	2448.95	3438.24	4316.07	840.633	1705.59	13509.7
2757.08	819.142	386.648	1331.17	356.674	58.8363	828.398
6040.49	2549.81	26824.4	1876.34	539.251	1889.86	101987
5373.2	2376.61	37138	3269.62	677.501	3292.46	136884
107.781	833.552	29155.7	0	0	42.6781	105608
4093.56	1117.41	426.329	3710.64	367.415	19.8315	805.712
8099.71	3540.42	66604.1	2786.93	1262.3	1696.27	245255
0	124.968	0	36.98	93.5074	27.8052	39.0118
9230.61	2749.02	2084.21	4088.26	1185.71	425.172	5191.8
193.5	119.341	6.36438	160.227	45.6393	41.255	1528.66
2776.56	1075.34	1440.3	1597.68	712.461	121.214	1428.94
0	85.5756	159.059	2.24574	228.713	65.5505	107.158
7821.82	2394.69	3384.72	2588.56	1092.28	588.463	11090.6
122.074	211.092	35460	7.25385	0	1520.68	130827
1229.99	426.907	210.155	234.407	0	0	1369.59
4288.88	1451.76	3087.84	2341.17	490.864	1266.33	7410.98
0	7.93464	0	0	0	0	0
5947.3	2601.46	16377.9	1634.76	652.168	87.6481	64849.7
6521.23	4597.4	55548.5	4600.8	828.655	1988.95	206220
0	0	24.0555	0	70.4972	0	0
11967.9	8544.36	65061.3	7757.02	1989.55	898.391	246947
773.3	214.948	30737.5	539.585	191.525	653.898	108156
0	0	0	0	122.003	0	0
2264.27	882.2	815.414	989.035	286.928	160.814	3972.64
0	0	254.222	39.6868	0	0	0
2599.55	2082.07	16101.9	1201.23	159.491	312.404	58722.1
10.6446	88.3363	964.663	633.171	74.4048	0	2863.78
1941.53	511.981	1611.13	983.681	97.2702	70.3283	4912.6
4783.29	2054.96	9751.46	1312.42	2499.29	93.2332	35627.5
1296.93	1339.31	28342.5	525.059	130.547	518.864	107801
9657.33	3853.93	9238.94	8269.17	3414.82	1590.9	19384.4
11.2223	0	23.8443	0	0	0	2.6252
0	0	0	49.0313	5.56447	36.8385	0
6884.69	2570.2	5325.3	5122.07	897.351	1419.42	13940.3
1556.98	497.955	1120.3	703.07	125.517	197.801	3262.26
0	0	487.65	33.1108	0	25.8607	0
57.055	72.3466	1009.95	329.872	7.10459	56.3661	3887.24
133.49	604.309	29835.3	11.138	16.9679	76.9025	112436
0	49.2641	0	11.0343	196.658	0	78.7052
0	124.317	0	18.7768	154.919	0	204.931
3.85213	0	115.447	0	0	63.7195	0
1454.69	356.369	1182.19	581.745	255.362	407.298	3299.69
0	124.981	0	79.7729	51.5214	52.8785	0
1291.23	470.254	512.784	687.63	985.421	78.2852	2217.82
250.884	378.583	696.868	145.761	315.252	74.7832	5190.32
316.873	180.127	37834.8	351.804	0	119.168	130307
411.175	66.97	1118.07	321.656	136.682	85.976	1723.32
505.972	192.009	0	243.469	145.673	23.9534	395.406
130.587	0	0	88.0795	18.8035	11.7162	0
1408.58	482.435	653.346	453.527	1312.94	48.192	2309.96
1464.95	444.868	1636.48	582.942	96.7237	594.654	5279.56
0	12.0295	162.12	34.0961	45.4878	0	0
9120.66	3907.4	32532.9	6893.7	1059.42	208.507	117694
719.427	132.298	156.442	206.898	64.2122	0	0
78.0261	0	10.3895	97.3532	0	84.0161	33.6225
1998.74	429.57	1271.47	887.129	68.8945	70.262	1944.98
0	0	190.087	0	179.367	0	161.482
0	234.03	0	75.2952	0	114.361	0
2781.93	1988.91	7951.25	1843.01	573.829	36.0301	34228.2
4143.73	1025.8	2920.17	2640.66	714.16	849.135	7047.26
2367	499.158	3995.27	1328.64	308.693	0	10831.1
2597.23	968.33	26193.6	907.658	395.151	88.5279	95420.6
91.6209	0	155.652	31.8776	0	0	526.361
205.518	1078.45	18203.8	125.839	355.375	11.2974	66062.2
0	26.6856	224.868	84.1044	47.7962	92.9536	0
0	0	51.8948	0	0	93.0303	0
263.969	178.908	0	440.047	0	52.3304	388.618
0	84.1986	0	69.7538	0	61.1901	0
0	44.7445	265.75	0	9.25993	169.665	93.8902
2422.28	904.696	2157.11	1428.46	51.191	126.394	7019.86
726.472	94.3425	620.397	324.983	69.9754	0	1964.78
7537.18	2096.16	4632.61	2788.4	2033.49	61.9261	11098.7
108.493	0	155.184	219.747	11.8393	3.64355	0
341.739	0	1256.46	164.511	0	0	3746.01
185.191	205.181	0	106.725	0	0	336.079
3742.95	1821.75	4194.43	3286.05	1022.88	1778.22	14059.1
0	33.2149	0	45.4456	0	0	128.154
1907.16	447.251	0	481.583	130.309	0	104.105
14899.8	3878.45	37030	3440.42	874.445	1452.7	133660
299.431	266.881	0	182.83	0	0	0
2260.03	521.695	1482.05	944.138	257.376	302.203	4888.7
925.138	292.4	762.649	887.11	2411.05	366.181	2979.08
12022.4	4510.77	67414.4	8278.99	1567.69	4308.32	237628
0	427.468	30808.8	16.8595	204.923	140.169	108950
1363.42	264.411	1390.76	716.182	41.7085	168.14	2228.31
0	0	199.126	112.999	0	2.63722	0
1887.86	537.748	1451.14	809.24	395.013	418.934	3087.19
269.833	277.163	641.891	172.693	0	0	3662.58
12659.2	5515.96	42259.4	7838.22	1862.92	998.843	164211
2145.29	568.138	2618.79	1203.15	313.979	477.343	5959.17
17800.5	13413.6	124334	12523.1	3391.06	1121.62	234121
120.565	251.95	157.302	87.6355	132.754	49.0606	54.6965
49.4237	0	18.2554	116.206	150.407	0	132.343
1238.28	540.015	581.761	273.495	0	0	2507.01
1710.27	548.764	1633.12	977.439	85.0912	349.501	5260.37
674.3	248.653	2897.8	557.753	175.613	118.446	7718.26
135.599	400.394	30612.1	34.0213	169.289	25.6434	115591
2876.67	678.422	1059.72	655.192	232.321	713.581	3025.9
326.086	482.529	588.07	699.765	182.842	0	3448.61
0	0	551.768	0	0	0	132.088
1739.51	32998.1	1634.68	7723.39	127186	0	4005.74
566.329	104.269	179.342	290.709	185.728	16.4708	563.601
0	0	218.299	95.8068	0	67.2896	0
653.857	132.022	972.343	209.668	0	44.6085	4421.5
0	120.486	0	24.4822	123.04	0	0
0	44.4129	0	13.1605	0	0	219.242
203.705	208.551	0	265.672	307.466	0	103.619
236.418	0	237.11	288.874	144.304	7.21771	837.994
1492.86	467.225	1893.68	1047.55	139.884	225.125	3640.22
927.96	183.511	301.924	303.241	0	24.1888	2285.51
1443.22	499.126	18.4717	475.585	57.9643	18.2757	548.121
192.974	0	261.813	58.3702	110.19	150.921	0
0	129.888	182.723	102.063	0	0	415.984
412.458	71.9161	492.495	203.095	107.55	45.3452	1116.22
133.675	0	0	0	0	2.56625	0
12541.8	5123.89	14680.9	5801.76	1262.59	1515.66	52698.9
0	95.7871	85.895	124.174	0	0	0
0	61.6354	0	0	0	0	0
927.643	394.046	1989.03	468.984	158.358	0	10384.5
0	0	75.8881	48.9303	0	23.4745	0
12387.5	7961.18	78895.5	6003.55	1744	1084.23	244453
2567.14	1022.89	562.16	1384.21	410.194	281.721	3696.74
12478.3	7924.58	70095.8	6831.91	1912.27	603.123	246119
1.05569	0	0	2.81629	76.8772	15.9868	0
32.5238	0	233.053	157.536	0	16.1615	290.364
50.8581	358.07	2720.55	163.765	245.928	0	12027.2
288.484	169.681	32876	208.878	283.638	1675.77	117767
191.941	1319.64	27215.4	54.4834	378.638	0	103876
124.472	0	0	70.6703	0	0	107.263
1864.51	588.138	1364.49	723.448	108.866	0	5229.49
2023.19	576.282	1717.19	1279.62	273.416	52.2494	4502.95
452.53	251.65	611.369	455.061	149.507	84.6731	1544.7
17040.7	4542.13	2954.21	6256.9	1051.95	91.2586	5821.48
5466.89	1647.74	2109.33	2629	1014.91	95.7991	6028.03
11336.9	9904.72	76423.7	8038.51	1572.09	593.212	244503
10158.1	2501.32	39596.6	5565.5	1115.65	14747.7	137955
0	291.564	30447.3	45.6334	0	58.4371	111585
0	0	58.8537	0	13.7428	0	0
0	102.369	0	250.961	0	39.3754	0
48.859	97.6964	0	127.921	45.7778	65.7484	390.321
